id,breed_primary,age,sex,size,env_children,env_dogs,env_cats,contact_state
44187050,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
44165075,Chocolate Labrador Retriever,Young,Male,Medium,NA,TRUE,TRUE,NC
44180869,Chihuahua,Baby,Male,Small,TRUE,TRUE,TRUE,NC
44174613,Labrador Retriever,Senior,Male,Extra Large,NA,TRUE,NA,NC
44167149,Boxer,Senior,Female,Large,TRUE,FALSE,TRUE,NC
44162221,Bluetick Coonhound,Adult,Male,Medium,TRUE,TRUE,NA,NC
44160528,Boxer,Adult,Female,Medium,TRUE,TRUE,NA,NC
44160376,Shepherd,Adult,Male,Medium,NA,NA,NA,NC
44160355,Shepherd,Adult,Male,Large,NA,NA,NA,NC
44151872,Weimaraner,Senior,Male,Large,TRUE,TRUE,NA,NC
44151710,American Staffordshire Terrier,Adult,Female,Medium,NA,TRUE,FALSE,NC
44151557,Weimaraner,Senior,Male,Large,TRUE,TRUE,NA,NC
44151016,Husky,Adult,Female,Medium,TRUE,TRUE,NA,NC
44151000,Shepherd,Senior,Male,Medium,TRUE,TRUE,NA,NC
44147956,Chihuahua,Adult,Female,Small,FALSE,TRUE,NA,SC
44146347,Yorkshire Terrier,Adult,Male,Medium,FALSE,TRUE,NA,NC
44145620,Labrador Retriever,Adult,Female,Medium,TRUE,FALSE,FALSE,NC
44144602,Greyhound,Adult,Male,Large,FALSE,TRUE,TRUE,NC
44140251,Shetland Sheepdog / Sheltie,Adult,Male,Medium,FALSE,FALSE,FALSE,NC
44140239,Siberian Husky,Adult,Female,Medium,NA,TRUE,FALSE,NC
44126945,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,NC
44119433,Siberian Husky,Young,Male,Medium,TRUE,TRUE,FALSE,VA
44119312,Labrador Retriever,Adult,Male,Medium,NA,FALSE,FALSE,NC
44096646,Black Labrador Retriever,Adult,Male,Large,FALSE,TRUE,FALSE,NC
44115530,Labrador Retriever,Adult,Male,Large,NA,NA,NA,NC
44108766,Belgian Shepherd / Malinois,Adult,Female,Large,TRUE,TRUE,FALSE,NC
44107115,Shepherd,Adult,Female,Medium,NA,NA,NA,NC
44099833,Terrier,Adult,Female,Small,TRUE,NA,NA,NC
44099373,Terrier,Adult,Female,Small,TRUE,NA,NA,NC
44096555,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,NC
44093996,American Staffordshire Terrier,Adult,Male,Medium,TRUE,TRUE,FALSE,SC
44092706,Yorkshire Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NC
44092602,Terrier,Adult,Male,Medium,FALSE,TRUE,NA,NC
44092095,Mixed Breed,Adult,Female,Medium,NA,NA,NA,NC
44077133,Pit Bull Terrier,Adult,Male,Medium,TRUE,FALSE,FALSE,NC
44075461,Terrier,Adult,Female,Large,FALSE,NA,FALSE,NC
44075458,Hound,Adult,Female,Medium,NA,NA,FALSE,NC
44073223,Chihuahua,Adult,Male,Small,FALSE,TRUE,TRUE,NC
44073218,Pit Bull Terrier,Adult,Male,Large,NA,FALSE,FALSE,NC
44065400,German Shepherd Dog,Adult,Female,Medium,TRUE,TRUE,NA,NC
44065107,Pit Bull Terrier,Adult,Female,Large,NA,TRUE,NA,NC
44058141,Pit Bull Terrier,Baby,Female,Medium,NA,TRUE,NA,NC
44054717,Beagle,Adult,Male,Small,TRUE,TRUE,TRUE,NC
44053553,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,FALSE,TRUE,FALSE,NC
44049246,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NC
44048808,Chihuahua,Adult,Male,Small,FALSE,NA,NA,NC
44046419,Shih Tzu,Senior,Male,Small,FALSE,TRUE,NA,NC
44044159,Chihuahua,Adult,Male,Small,NA,NA,NA,NC
44041998,Hound,Adult,Male,Medium,NA,NA,NA,NC
40060257,American Staffordshire Terrier,Young,Female,Medium,NA,TRUE,NA,NC
44029448,Boxer,Baby,Male,Medium,TRUE,TRUE,FALSE,VA
44028180,Mixed Breed,Young,Female,Medium,NA,NA,NA,SC
44026043,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,NC
44020069,Terrier,Young,Male,Medium,NA,TRUE,NA,NC
44005826,Boxer,Young,Male,Medium,TRUE,TRUE,FALSE,NC
44004944,Labrador Retriever,Adult,Female,Large,NA,NA,NA,SC
44004193,German Shepherd Dog,Young,Male,Large,FALSE,FALSE,NA,NC
44002662,Boxer,Young,Male,Medium,TRUE,TRUE,NA,NC
44002131,Terrier,Adult,Male,Medium,NA,NA,FALSE,NC
44000754,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43994221,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
43985973,Boxer,Young,Female,Medium,NA,NA,NA,NC
43978911,American Staffordshire Terrier,Adult,Male,Medium,NA,TRUE,NA,SC
43978620,Beagle,Adult,Female,Small,NA,NA,NA,SC
43978575,Pit Bull Terrier,Senior,Female,Large,NA,NA,NA,NC
43976457,Staffordshire Bull Terrier,Adult,Male,Large,TRUE,TRUE,FALSE,NC
43973204,Bull Terrier,Adult,Female,Large,TRUE,TRUE,NA,NC
43965458,Plott Hound,Adult,Male,Medium,NA,TRUE,FALSE,NC
43961549,Beagle,Senior,Female,Medium,NA,NA,NA,NC
43959058,Foxhound,Young,Male,Medium,TRUE,TRUE,NA,NC
43958161,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,NC
43955720,Dachshund,Adult,Male,Small,NA,NA,NA,SC
43953708,Beagle,Adult,Female,Small,NA,TRUE,NA,NC
43950008,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
43946605,Beagle,Senior,Female,Medium,NA,TRUE,NA,NC
43940064,Chihuahua,Adult,Male,Small,NA,FALSE,FALSE,SC
43939026,American Staffordshire Terrier,Adult,Male,Medium,NA,NA,NA,NC
43938547,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,NC
43937831,Labrador Retriever,Young,Male,Medium,NA,TRUE,NA,NC
43936846,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,NC
43936206,Australian Shepherd,Senior,Male,Extra Large,TRUE,TRUE,TRUE,NC
43917302,Hound,Young,Male,Large,NA,NA,NA,NC
43907156,Chocolate Labrador Retriever,Young,Female,Medium,TRUE,FALSE,FALSE,SC
43900227,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,SC
43900209,Retriever,Adult,Male,Large,NA,NA,NA,SC
43900200,Labrador Retriever,Adult,Male,Large,NA,NA,NA,SC
43900193,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,SC
43897926,Spaniel,Adult,Female,Medium,FALSE,TRUE,TRUE,SC
43897908,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,SC
43895873,Mixed Breed,Young,Female,Medium,NA,NA,NA,SC
43893426,Siberian Husky,Adult,Male,Medium,TRUE,TRUE,FALSE,VA
43893156,American Bulldog,Adult,Male,Large,TRUE,TRUE,FALSE,NC
43882625,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,SC
43882473,Miniature Pinscher,Adult,Male,Small,NA,NA,NA,SC
43875804,Labrador Retriever,Senior,Female,Medium,TRUE,TRUE,FALSE,NC
43863679,Catahoula Leopard Dog,Adult,Female,Medium,NA,NA,NA,NC
43857754,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,NC
43854447,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
43849618,Jack Russell Terrier,Adult,Female,Small,NA,NA,NA,NC
43844682,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,NC
43835672,Pit Bull Terrier,Baby,Female,Large,TRUE,TRUE,TRUE,NC
43829817,Terrier,Adult,Female,Medium,NA,TRUE,FALSE,NC
43826816,Pit Bull Terrier,Young,Male,Large,TRUE,TRUE,TRUE,NC
43823448,Weimaraner,Adult,Female,Large,TRUE,FALSE,TRUE,NC
43822814,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43817139,Boxer,Senior,Male,Medium,NA,FALSE,FALSE,NC
43816961,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,NC
43816228,Carolina Dog,Young,Female,Medium,TRUE,TRUE,TRUE,NC
43804908,Mixed Breed,Adult,Female,Medium,NA,NA,NA,NC
43783773,Labrador Retriever,Baby,Female,Medium,NA,NA,NA,SC
43773665,Staffordshire Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NC
43773369,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43769091,Pointer,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
43767913,Cattle Dog,Young,Male,Medium,TRUE,TRUE,TRUE,NC
43765880,Hound,Adult,Male,Large,NA,NA,NA,NC
43765853,Yorkshire Terrier,Adult,Female,Small,NA,TRUE,NA,NC
43762322,Labrador Retriever,Young,Male,Large,FALSE,FALSE,FALSE,NC
43759246,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NC
43758998,Shepherd,Baby,Female,Medium,TRUE,TRUE,NA,NC
43758535,Hound,Adult,Male,Large,TRUE,TRUE,NA,NC
43758260,Chinese Crested Dog,Senior,Male,Small,TRUE,TRUE,NA,NC
43754171,Beagle,Adult,Female,Medium,FALSE,TRUE,NA,SC
43741732,Xoloitzcuintli / Mexican Hairless,Adult,Male,Small,NA,TRUE,NA,NC
43741703,Xoloitzcuintli / Mexican Hairless,Adult,Male,Small,NA,TRUE,NA,NC
43740907,Beagle,Young,Female,Small,TRUE,TRUE,TRUE,NC
43737753,American Bulldog,Young,Male,Medium,TRUE,FALSE,FALSE,NC
43734904,Pit Bull Terrier,Adult,Female,Large,TRUE,FALSE,TRUE,NC
43733429,Pit Bull Terrier,Adult,Male,Large,TRUE,FALSE,TRUE,NC
43731192,Boxer,Young,Female,Large,TRUE,FALSE,NA,NC
43731158,American Staffordshire Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
43730047,American Staffordshire Terrier,Adult,Female,Large,NA,NA,NA,NC
43730040,American Staffordshire Terrier,Adult,Female,Large,NA,NA,NA,NC
43725783,Beagle,Adult,Male,Medium,NA,TRUE,NA,NC
43713884,Boxer,Adult,Male,Large,NA,TRUE,FALSE,NC
43707885,Boxer,Adult,Female,Medium,NA,NA,NA,SC
43707865,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,SC
43707837,Labrador Retriever,Senior,Male,Large,NA,TRUE,NA,SC
43706662,Chihuahua,Adult,Male,Small,FALSE,TRUE,TRUE,NC
43683551,Shepherd,Baby,Female,Large,NA,TRUE,NA,NC
43681699,Border Collie,Adult,Female,Medium,NA,TRUE,FALSE,NC
43673642,Shih Tzu,Adult,Female,Small,NA,FALSE,FALSE,NC
43666012,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,TRUE,NC
43660447,Spaniel,Young,Male,Medium,TRUE,TRUE,TRUE,NC
43657545,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
43650912,Hound,Adult,Female,Medium,FALSE,NA,NA,NC
43636289,Retriever,Adult,Male,Medium,FALSE,NA,FALSE,SC
43626331,Pit Bull Terrier,Adult,Female,Large,TRUE,TRUE,NA,NC
43619520,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,NA,NC
43599689,Boxer,Adult,Female,Large,NA,TRUE,NA,NC
43599445,Labrador Retriever,Young,Female,Medium,TRUE,TRUE,NA,NC
43576914,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,TRUE,SC
43568347,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,NC
43567689,Yorkshire Terrier,Adult,Male,Small,NA,NA,NA,NC
43546078,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,NC
43522562,American Staffordshire Terrier,Young,Female,Large,NA,TRUE,NA,NC
43510403,Pit Bull Terrier,Young,Female,Medium,TRUE,FALSE,FALSE,NC
43508845,Hound,Young,Male,Medium,NA,NA,NA,NC
43502570,Miniature Pinscher,Adult,Male,Small,NA,TRUE,TRUE,NC
43484353,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,FALSE,NC
43480780,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,FALSE,NC
43480781,Pit Bull Terrier,Adult,Female,Medium,NA,TRUE,FALSE,NC
43477682,Boxer,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
43471592,American Staffordshire Terrier,Adult,Female,Medium,NA,NA,NA,SC
43450674,Terrier,Adult,Male,Medium,NA,NA,NA,SC
43442293,Chihuahua,Adult,Male,Small,TRUE,TRUE,NA,NC
43422887,Basenji,Adult,Male,Medium,TRUE,TRUE,TRUE,NC
43412338,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,TRUE,NC
43408810,Hound,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43401930,American Staffordshire Terrier,Senior,Female,Medium,NA,NA,NA,NC
43396962,Collie,Young,Male,Medium,NA,TRUE,NA,NC
43371653,Chihuahua,Young,Female,Small,NA,TRUE,NA,NC
43368566,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,TRUE,NC
43357737,Terrier,Young,Female,Medium,TRUE,TRUE,NA,NC
43349315,Hound,Adult,Male,Large,NA,NA,NA,NC
43339339,American Staffordshire Terrier,Adult,Male,Medium,NA,NA,NA,SC
43333663,Shih Tzu,Senior,Male,Small,NA,TRUE,NA,NC
43319260,Pit Bull Terrier,Adult,Male,Medium,NA,TRUE,FALSE,NC
43311627,Labrador Retriever,Baby,Male,Large,NA,NA,NA,NC
43296713,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,SC
43278417,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43248595,Chihuahua,Adult,Female,Small,TRUE,TRUE,TRUE,NC
43244033,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,NC
43234891,Hound,Young,Male,Medium,TRUE,TRUE,NA,NC
43220657,Labrador Retriever,Baby,Male,Large,NA,TRUE,NA,NC
43211140,Yorkshire Terrier,Adult,Female,Small,NA,TRUE,NA,NC
43207464,Labrador Retriever,Young,Female,Medium,TRUE,FALSE,NA,NC
43200532,German Shepherd Dog,Adult,Male,Medium,TRUE,TRUE,FALSE,NC
43184451,Greyhound,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
43187484,German Shepherd Dog,Senior,Female,Medium,TRUE,TRUE,TRUE,NC
43186475,Cattle Dog,Adult,Male,Large,NA,NA,NA,SC
43186470,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,SC
42299969,Great Pyrenees,Adult,Female,Medium,TRUE,TRUE,NA,NC
43182869,Retriever,Senior,Male,Large,TRUE,TRUE,NA,NC
43182863,Shepherd,Senior,Male,Medium,TRUE,TRUE,NA,NC
43146398,Shepherd,Adult,Female,Large,NA,TRUE,NA,NC
43141313,American Bulldog,Young,Male,Medium,NA,FALSE,NA,NC
43133069,Pit Bull Terrier,Adult,Female,Medium,NA,FALSE,FALSE,SC
43019504,Husky,Adult,Male,Large,TRUE,TRUE,FALSE,NC
43112880,Labrador Retriever,Young,Male,Medium,NA,NA,NA,NC
43112850,Chihuahua,Senior,Female,Small,FALSE,NA,NA,NC
43103591,Border Collie,Young,Male,Medium,NA,TRUE,TRUE,NC
43092372,Labrador Retriever,Young,Male,Large,TRUE,TRUE,TRUE,NC
43083231,Boston Terrier,Adult,Male,Small,TRUE,FALSE,FALSE,NC
43072632,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,NC
43057901,Pit Bull Terrier,Young,Male,Large,TRUE,FALSE,FALSE,NC
43066625,Labrador Retriever,Adult,Male,Medium,NA,TRUE,NA,NC
43044522,Australian Shepherd,Young,Female,Medium,TRUE,TRUE,NA,NC
43044337,Foxhound,Young,Female,Medium,TRUE,TRUE,TRUE,NC
43043339,American Staffordshire Terrier,Adult,Male,Medium,NA,NA,NA,NC
43031047,Labrador Retriever,Adult,Female,Large,NA,TRUE,TRUE,NC
43027614,Labrador Retriever,Young,Male,Medium,NA,TRUE,NA,NC
43027249,Boxer,Adult,Female,Medium,NA,TRUE,NA,NC
43022336,German Shepherd Dog,Adult,Female,Large,NA,NA,NA,NC
42988063,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,NC
42986175,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,TRUE,NC
42986164,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,TRUE,NC
42986132,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,NC
42979291,Hound,Adult,Male,Medium,TRUE,TRUE,NA,NC
42945413,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
42944174,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NC
42939417,Petit Basset Griffon Vendeen,Adult,Female,Medium,FALSE,TRUE,NA,NC
42914985,Pit Bull Terrier,Adult,Female,Large,NA,TRUE,NA,NC
42909210,Hound,Adult,Male,Large,TRUE,NA,TRUE,NC
42889930,Boxer,Adult,Female,Large,TRUE,TRUE,FALSE,NC
42878235,Labrador Retriever,Young,Male,Large,TRUE,TRUE,NA,NC
42877996,Miniature Pinscher,Young,Female,Medium,TRUE,TRUE,TRUE,NC
42874114,Rottweiler,Adult,Male,Medium,NA,NA,NA,NC
42860235,German Shepherd Dog,Adult,Male,Large,FALSE,TRUE,TRUE,NC
42831800,Pit Bull Terrier,Adult,Female,Medium,TRUE,FALSE,FALSE,SC
42825597,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,SC
42825483,Rottweiler,Adult,Male,Large,NA,NA,NA,SC
42823644,Terrier,Adult,Female,Medium,NA,NA,NA,NC
42823619,Dachshund,Adult,Male,Small,NA,NA,NA,NC
42823611,Labrador Retriever,Young,Female,Medium,NA,NA,NA,NC
42823564,Australian Shepherd,Adult,Female,Large,NA,NA,NA,NC
42818779,Terrier,Baby,Male,Medium,TRUE,TRUE,NA,NC
42812882,Chihuahua,Adult,Male,Small,NA,NA,NA,NC
42810884,Redbone Coonhound,Adult,Male,Medium,TRUE,TRUE,TRUE,NC
42801350,Border Collie,Adult,Female,Medium,FALSE,FALSE,FALSE,NC
42799830,Labrador Retriever,Adult,Female,Large,TRUE,TRUE,FALSE,NC
42793033,Redbone Coonhound,Young,Male,Large,TRUE,TRUE,TRUE,SC
42775622,Pit Bull Terrier,Adult,Female,Medium,TRUE,NA,FALSE,NC
42765599,Labrador Retriever,Adult,Female,Large,NA,NA,FALSE,NC
42761074,Hound,Adult,Male,Medium,NA,NA,NA,NC
42732523,American Staffordshire Terrier,Adult,Male,Medium,TRUE,TRUE,TRUE,NC
42711491,Labrador Retriever,Adult,Female,Large,TRUE,TRUE,NA,NC
42709649,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
42693570,Black Labrador Retriever,Young,Female,Medium,TRUE,TRUE,NA,NC
42681984,Hound,Adult,Female,Medium,TRUE,TRUE,NA,NC
42671881,Chihuahua,Adult,Male,Small,NA,NA,NA,NC
42671735,Chihuahua,Senior,Male,Small,NA,TRUE,NA,NC
42671720,Border Collie,Adult,Female,Medium,NA,NA,NA,NC
42671697,Feist,Young,Female,Small,TRUE,TRUE,NA,NC
42671655,Chihuahua,Young,Male,Small,NA,TRUE,NA,NC
42671629,Chihuahua,Senior,Male,Small,FALSE,TRUE,FALSE,NC
42671620,Beagle,Adult,Female,Medium,NA,NA,NA,NC
42666599,Chihuahua,Senior,Female,Small,NA,TRUE,NA,NC
42666566,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NC
42664686,Border Collie,Young,Female,Medium,TRUE,TRUE,NA,NC
42664083,Beagle,Young,Male,Medium,NA,TRUE,TRUE,NC
42664063,Shepherd,Senior,Female,Small,NA,NA,NA,NC
42662156,Shepherd,Adult,Female,Medium,FALSE,NA,NA,NC
42635100,Jack Russell Terrier,Young,Male,Small,TRUE,TRUE,TRUE,NC
42633818,Jack Russell Terrier,Young,Male,Small,TRUE,TRUE,TRUE,NC
42633796,Jack Russell Terrier,Baby,Male,Small,TRUE,TRUE,TRUE,NC
42631522,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,TRUE,NC
42630067,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,TRUE,NC
42626917,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,TRUE,NC
42626519,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,TRUE,NC
42620914,Boxer,Baby,Female,Medium,NA,TRUE,NA,NC
42620649,Hound,Young,Male,Medium,NA,TRUE,NA,NC
42620473,Terrier,Young,Female,Medium,NA,TRUE,NA,NC
42620363,Feist,Adult,Male,Small,NA,NA,FALSE,NC
42620305,Terrier,Adult,Female,Medium,NA,NA,NA,NC
42619876,Labrador Retriever,Young,Female,Medium,NA,FALSE,FALSE,NC
42619849,Hound,Adult,Male,Medium,NA,NA,NA,NC
42619819,Boxer,Young,Female,Medium,NA,FALSE,NA,NC
42618781,Dachshund,Young,Male,Small,NA,NA,NA,NC
42618533,Hound,Young,Male,Medium,NA,NA,NA,NC
42598935,Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
42594121,Labrador Retriever,Young,Male,Medium,NA,NA,NA,NC
42589480,Chihuahua,Adult,Female,Small,NA,NA,NA,NC
42589468,Terrier,Young,Female,Medium,TRUE,NA,NA,NC
42588422,Wirehaired Terrier,Young,Male,Small,NA,NA,NA,NC
42584198,Boxer,Young,Male,Medium,TRUE,TRUE,TRUE,NC
42574586,Pit Bull Terrier,Young,Female,Medium,FALSE,FALSE,FALSE,NC
42574142,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NC
42572695,Labrador Retriever,Senior,Male,Medium,TRUE,TRUE,FALSE,NC
42565493,Whippet,Adult,Male,Small,NA,NA,NA,NC
42565494,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,TRUE,NC
42565491,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,NC
42531305,Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,NC
42508974,Jack Russell Terrier,Adult,Male,Small,TRUE,TRUE,NA,NC
42498370,Pit Bull Terrier,Adult,Female,Large,NA,TRUE,NA,NC
42492612,Labrador Retriever,Baby,Female,Medium,FALSE,TRUE,TRUE,NC
42478414,Hound,Young,Male,Medium,NA,TRUE,NA,SC
42465855,Hound,Adult,Male,Large,NA,NA,NA,SC
42457651,Siberian Husky,Young,Male,Medium,NA,TRUE,NA,NC
42450988,Chihuahua,Adult,Male,Small,FALSE,TRUE,NA,NC
42448297,Bichon Frise,Senior,Male,Small,TRUE,NA,NA,NC
42407849,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,NA,NA,NA,NC
42400378,American Bulldog,Adult,Male,Medium,TRUE,FALSE,FALSE,NC
42372108,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,TRUE,NC
42363798,Black Labrador Retriever,Young,Male,Medium,NA,TRUE,NA,NC
42355009,Beagle,Young,Male,Medium,TRUE,TRUE,TRUE,NC
42354990,Miniature Pinscher,Adult,Female,Small,NA,TRUE,TRUE,NC
42336433,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NC
41072452,Labrador Retriever,Adult,Male,Medium,TRUE,FALSE,FALSE,NC
42321698,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,FALSE,NC
42290125,Hound,Adult,Female,Medium,TRUE,TRUE,TRUE,NC
42266740,Shepherd,Senior,Female,Large,TRUE,NA,NA,SC
42266734,Rottweiler,Senior,Male,Large,TRUE,NA,NA,SC
42253471,Hound,Adult,Female,Medium,NA,TRUE,NA,SC
42207523,Bloodhound,Baby,Female,Large,NA,TRUE,NA,NC
42206656,Siberian Husky,Adult,Male,Large,TRUE,TRUE,FALSE,VA
42206646,German Shepherd Dog,Adult,Female,Large,TRUE,TRUE,NA,NC
42157880,American Staffordshire Terrier,Young,Male,Medium,TRUE,TRUE,NA,NC
42117088,Shepherd,Young,Female,Medium,TRUE,TRUE,NA,NC
42084020,Pointer,Young,Female,Medium,TRUE,FALSE,NA,NC
42042621,Black Labrador Retriever,Adult,Female,Medium,FALSE,NA,FALSE,SC
42024549,Hound,Adult,Male,Large,TRUE,TRUE,NA,NC
42006787,American Staffordshire Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NC
41985864,Chihuahua,Young,Female,Small,NA,TRUE,NA,NC
41980223,Husky,Baby,Male,Medium,TRUE,TRUE,NA,NC
41979764,English Pointer,Adult,Male,Large,TRUE,TRUE,NA,NC
41965147,Labrador Retriever,Young,Male,Large,TRUE,TRUE,TRUE,SC
41955918,Cocker Spaniel,Adult,Male,Medium,NA,TRUE,NA,NC
41887869,West Highland White Terrier / Westie,Adult,Male,Small,TRUE,TRUE,FALSE,NC
41897500,Weimaraner,Adult,Male,Medium,FALSE,TRUE,NA,NC
41891530,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,NC
41882881,Rat Terrier,Adult,Female,Small,FALSE,TRUE,TRUE,NC
41877852,American Staffordshire Terrier,Adult,Male,Large,TRUE,TRUE,TRUE,NC
41877461,Shepherd,Young,Female,Medium,TRUE,TRUE,NA,NC
41877339,Hound,Adult,Male,Large,NA,NA,NA,NC
41841600,Terrier,Adult,Male,Medium,FALSE,NA,FALSE,NC
41766948,Retriever,Adult,Female,Large,TRUE,NA,NA,NC
41736687,Spaniel,Adult,Female,Medium,TRUE,TRUE,NA,NC
41709470,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,SC
41708411,Beagle,Adult,Male,Medium,TRUE,TRUE,TRUE,NC
41694202,Boxer,Young,Female,Medium,TRUE,TRUE,NA,NC
41686930,Chihuahua,Senior,Female,Small,NA,TRUE,NA,NC
41686835,German Shepherd Dog,Young,Female,Large,FALSE,TRUE,TRUE,NC
41686813,Chihuahua,Adult,Female,Small,TRUE,TRUE,TRUE,NC
41652777,Labrador Retriever,Young,Male,Medium,NA,NA,NA,NC
41650385,Chihuahua,Senior,Female,Small,NA,TRUE,TRUE,NC
41647972,Beagle,Adult,Male,Medium,NA,NA,NA,NC
41647566,American Bulldog,Young,Male,Medium,TRUE,TRUE,NA,NC
41637406,Golden Retriever,Young,Male,Medium,FALSE,TRUE,NA,NC
41625299,Shar-Pei,Young,Female,Medium,FALSE,TRUE,NA,NC
41618311,Hound,Adult,Male,Large,TRUE,NA,FALSE,SC
41606380,American Staffordshire Terrier,Adult,Female,Medium,NA,TRUE,NA,SC
41594398,Husky,Young,Female,Medium,TRUE,TRUE,NA,NC
41586509,American Staffordshire Terrier,Adult,Female,Medium,NA,TRUE,FALSE,NC
41569417,Labrador Retriever,Adult,Female,Large,TRUE,TRUE,NA,NC
41555490,Labrador Retriever,Young,Female,Large,TRUE,FALSE,FALSE,NC
41538866,Akita,Adult,Female,Medium,TRUE,FALSE,FALSE,NC
41537777,Border Collie,Adult,Male,Large,NA,NA,NA,NC
41533515,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,NA,NC
41505007,Siberian Husky,Young,Male,Medium,TRUE,TRUE,NA,NC
41505008,Siberian Husky,Young,Male,Medium,NA,TRUE,NA,NC
41505009,Siberian Husky,Young,Male,Medium,NA,TRUE,NA,NC
41505010,Siberian Husky,Adult,Male,Medium,NA,TRUE,NA,NC
41505011,Siberian Husky,Young,Female,Medium,NA,TRUE,FALSE,NC
41500505,Beagle,Adult,Male,Medium,TRUE,TRUE,NA,NC
41489703,Siberian Husky,Young,Male,Medium,NA,TRUE,NA,NC
41489704,Siberian Husky,Young,Male,Medium,NA,TRUE,FALSE,NC
41489705,Siberian Husky,Young,Male,Medium,NA,TRUE,NA,NC
41484330,Shepherd,Adult,Female,Medium,FALSE,TRUE,NA,SC
